symbol,publishedDate,title,image,site,text,url
IEX,2020-07-01 09:22:55,Civic (CVC) Reaches 24-Hour Volume of $6.85 Million,https://www.marketbeat.com/logos/cryptocurrencies/1816.png,https://www.thelincolnianonline.com,"Civic (CURRENCY:CVC) traded down 0.5% against the U.S. dollar during the twenty-four hour period ending at 9:00 AM E.T. on July 1st. During the last week, Civic has traded 10.1% lower against the U.S. dollar. One Civic token can now be bought for approximately $0.0264 or 0.00000287 BTC on popular cryptocurrency exchanges including OKEx, Kucoin, […]",https://www.thelincolnianonline.com/2020/07/01/civic-cvc-reaches-24-hour-volume-of-6-85-million.html
IEX,2020-07-01 09:20:48,Birdchain (BIRD) Price Tops $0.0007 on Top Exchanges,/images/image-pending.gif,https://www.thelincolnianonline.com,"Birdchain (CURRENCY:BIRD) traded up 13.5% against the dollar during the 24 hour period ending at 9:00 AM ET on July 1st. In the last week, Birdchain has traded 48.8% higher against the dollar. Birdchain has a total market cap of $116,908.85 and approximately $1,713.00 worth of Birdchain was traded on exchanges in the last day. […]",https://www.thelincolnianonline.com/2020/07/01/birdchain-bird-price-tops-0-0007-on-top-exchanges.html
IEX,2020-07-01 09:20:42,Ren (REN) Price Tops $0.15 on Major Exchanges,/images/image-pending.gif,https://www.thelincolnianonline.com,"Ren (CURRENCY:REN) traded up 1.6% against the US dollar during the 24 hour period ending at 9:00 AM ET on July 1st. In the last week, Ren has traded down 7.4% against the US dollar. One Ren token can currently be purchased for approximately $0.15 or 0.00001647 BTC on exchanges including OKEx, Kyber Network, Tidex […]",https://www.thelincolnianonline.com/2020/07/01/ren-ren-price-tops-0-15-on-major-exchanges.html
IEX,2020-07-01 09:20:41,"Digital Insurance Token Market Cap Tops $327,428.24 (DIT)",/images/image-pending.gif,https://www.thelincolnianonline.com,"Digital Insurance Token (CURRENCY:DIT) traded 17.6% higher against the U.S. dollar during the 1-day period ending at 9:00 AM Eastern on July 1st. One Digital Insurance Token token can now be bought for $0.0015 or 0.00000016 BTC on popular exchanges including HitBTC and IDEX. Digital Insurance Token has a market capitalization of $327,428.24 and approximately […]",https://www.thelincolnianonline.com/2020/07/01/digital-insurance-token-market-cap-tops-327428-24-dit.html
IEX,2020-07-01 09:13:48,"Malaysia My Second Home centre at tourism ministry closed, claims agent",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/mm2h-office-fb-01072020.jpg,https://www.freemalaysiatoday.com,"Andrew Davison, the CEO of The Expat Group, says the closure appears to stem from a 'major disagreement' between the immigration and tourism ministries about the programme itself.",https://www.freemalaysiatoday.com/category/nation/2020/07/01/malaysia-my-second-home-centre-at-tourism-ministry-closed-claims-agent/
IEX,2020-07-01 08:57:30,Ex-Penang Port Commission official remanded 4 days,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Jeffrey-Chew-Supporters-Bayan-010720.jpg,https://www.freemalaysiatoday.com,Registrar allows MACC’s application to remand the man as the anti-graft body reopens a probe into Penang’s undersea tunnel project.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/ex-penang-port-commission-official-remanded-4-days/
IEX,2020-07-01 08:36:42,"Take pay cut or resign, state-linked Sabah varsity staff told",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/University-College-Sabah-Foundation-Yayasan-Sabah-250620.jpg,https://www.freemalaysiatoday.com,The ultimatum was given in a second memo to staff who refused to agree to take a 50% pay cut earlier.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/take-pay-cut-or-resign-state-linked-sabah-varsity-staff-told/
IEX,2020-07-01 04:01:30,"Ex-deputy health minister moots alternate schooling days, shorter hours",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/SCHOOL_TEACHERS_MCO_SOP_SMK_DATO_ONN_KUALA_LUMPUR_FMT_24062020-3.jpg,https://www.freemalaysiatoday.com,Dr Lee Boon Chye says it is high time that students returned to school with safety measures such as social distancing in place.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/ex-deputy-health-minister-moots-alternate-schooling-days-shorter-hours/
IEX,2020-07-01 03:53:44,Court to rule on bid for statements by Altantuya's family,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/01/Sangeet-Kaur.jpg,https://www.freemalaysiatoday.com,The civil suit against the government and three others will continue at the High Court from Aug 10.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/court-to-rule-on-bid-for-statements-by-altantuyas-family/
IEX,2020-07-01 02:16:41,Equities Analysts Set Expectations for Host Hotels and Resorts Inc’s Q1 2022 Earnings (NYSE:HST),https://www.marketbeat.com/logos/host-hotels--resorts-inc-logo.jpg,https://www.thelincolnianonline.com,"Host Hotels and Resorts Inc (NYSE:HST) – Research analysts at Capital One Financial issued their Q1 2022 earnings per share (EPS) estimates for Host Hotels and Resorts in a report issued on Monday, June 29th. Capital One Financial analyst N. Malkin anticipates that the real estate investment trust will post earnings per share of $0.25 […]",https://www.thelincolnianonline.com/2020/07/01/equities-analysts-set-expectations-for-host-hotels-and-resorts-incs-q1-2022-earnings-nysehst.html
IEX,2020-07-01 02:00:34,"Covid-19 trauma can cause mental problems, experts warn",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/04/KKM-FRONTLINERS-MASK-COVID19-EMCO-01.jpg,https://www.freemalaysiatoday.com,They say frontliners as well as recovered patients and their relatives are at risk.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/covid-19-trauma-can-cause-mental-problems-experts-warn/
IEX,2020-07-01 01:00:59,"Hidden gems, untold stories can draw tourists, says minister",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Sungai-Pandan-waterfall-air-terjun-010720-Kuantan-bernama.jpg,https://www.freemalaysiatoday.com,Nancy Shukri wants 'local champions' to help drive domestic tourism.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/hidden-gems-untold-stories-can-draw-tourists-says-minister/
IEX,2020-07-01 01:00:34,Umno diseru beri PPBM 15 kerusi sahaja,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/03/dewan-rakyat-agong-fmt-260320-1.jpg,https://www.freemalaysiatoday.com,Bekas timbalan menteri dalam negeri menggesa partinya berkeras dalam rundingan pra-pilihan raya.,https://www.freemalaysiatoday.com/category/bahasa/2020/07/01/beri-ppbm-15-kerusi-sahaja-umno-diseru/
IEX,2020-07-01 00:00:58,Music's all in the game of love for Paul Augustin,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/Paul-Augustin-emel-pic-300620-1.jpg,https://www.freemalaysiatoday.com,The man who put Penang on the jazz festival map is the recipient of the 17th BOH Cameronian Arts Awards Gamechanger.,https://www.freemalaysiatoday.com/category/leisure/2020/07/01/musics-all-in-the-name-of-love-for-gamechanger-paul-augustin/
IEX,2020-07-01 00:00:48,"Long school break may leave kids depressed, warn experts",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/05/Photo-Gallery-Daily-Routine-MCO-240320-FMT-5.jpg,https://www.freemalaysiatoday.com,"While children may not be clinically depressed, many have had a hard time coming to terms with not being able to meet their friends in school, they say.",https://www.freemalaysiatoday.com/category/nation/2020/07/01/long-school-break-may-leave-kids-depressed-warn-experts/
IEX,2020-07-01 00:00:00,"IDEX SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Notifies Ideanomics, Inc. Investors of Class Action and Lead Plaintiff Deadline: August 27, 2020",https://mms.businesswire.com/media/20200701005029/en/779279/23/Screen_Shot_2020-03-10_at_10.22.21_AM.jpg,businesswire,"Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed against Ideanomics, Inc. (",https://www.businesswire.com/news/home/20200701005029/en/IDEX-SHAREHOLDER-ALERT-Bronstein-Gewirtz-Grossman-LLC
IEX,2020-06-30 23:12:39,"Give PPBM no more than 15 seats, Umno told",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/05/Dewan-Rakyat-Opening-180520.jpg,https://www.freemalaysiatoday.com,Former deputy home minister urges his party to be tough in pre-election bargaining.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/give-ppbm-no-more-than-15-seats-umno-told/
IEX,2020-06-30 18:24:25,The Novel Legal Strategy Bringing This ICO-Backed ‘Micro-Mobility’ Startup to Court - CoinDesk,https://static.coindesk.com/wp-content/uploads/2020/06/Screen-Shot-2020-06-30-at-12.39.17-PM-300x185.png,https://www.coindesk.com,"Lawyers have filed suit in a ""highly unusual"" case against flamboyant Italian e-scooter entrepreneur Salvator Palella, over a troubled ICO back in 2018.",https://www.coindesk.com/the-novel-legal-strategy-bringing-this-ico-backed-micro-mobility-startup-to-court
IEX,2020-06-30 18:00:21,Wirecard Scandal Puts Spotlight On EY; Two Obvious Frauds - ValueWalk,https://www.valuewalk.com/wp-content/uploads/2020/03/fraud_1583763595.jpg,https://www.valuewalk.com,Whitney Tilson's email to investors discussing Wirecard scandal puts spotlight on auditor Ernst & Young; Wirecard shows life at hedge funds,https://www.valuewalk.com/2020/06/wirecard-scandal-spotlight-ey/
IEX,2020-06-30 17:53:45,Why Ideanomics Stock Gained Today | The Motley Fool,https://g.foolcdn.com/editorial/images/580578/stock-chart-going-up.jpg,https://www.fool.com,The company provided an update on a large order.,https://www.fool.com/investing/2020/06/30/why-ideanomics-stock-gained-today.aspx
IEX,2020-06-30 15:00:10,"IDEX SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Notifies Ideanomics, Inc. Investors of Class Action and Lead Plaintiff Deadline: August 27, 2020",https://ml.globenewswire.com/media/a0da9a10-1592-437a-9c10-d30eeb243cb7/small/bgg-logo-jpg.jpg,https://www.einpresswire.com,"Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed against Ideanomics, Inc. (""IDEX"" or the",https://www.einpresswire.com/article/520659443/idex-shareholder-alert-bronstein-gewirtz-grossman-llc-notifies-ideanomics-inc-investors-of-class-action-and-lead-plaintiff-deadline-august-27
IEX,2020-06-30 14:51:14,SPRM serbu syarikat ketika siasatan projek terowong P Pinang disambung,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/08/terowong-dasar-laut-pulau-pinang-file-pic-250819-12.jpg,https://www.freemalaysiatoday.com,SPRM menyerbu 3 syarikat dan ahli politik serta pegawai negeri itu akan disoal siasat.,https://www.freemalaysiatoday.com/category/bahasa/2020/06/30/sprm-serbu-syarikat-ketika-siasatan-projek-terowong-p-pinang-disambung/
IEX,2020-06-30 14:04:15,MACC raids companies as probe into Penang tunnel project resumes,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/08/terowong-dasar-laut-pulau-pinang-file-pic-250819-12.jpg,https://www.freemalaysiatoday.com,"Three companies raided by anti-graft officers, politicians and officials to be questioned.",https://www.freemalaysiatoday.com/category/nation/2020/06/30/macc-raids-companies-as-probe-into-penang-tunnel-project-resumes/
IEX,2020-06-30 13:34:41,TrueUSD (TUSD) Trading Up 0.2% This Week,https://www.marketbeat.com/logos/cryptocurrencies/2563.png,https://www.thelincolnianonline.com,"TrueUSD (CURRENCY:TUSD) traded up 0.1% against the dollar during the 24-hour period ending at 13:00 PM E.T. on June 30th. TrueUSD has a total market capitalization of $144.63 million and approximately $77.22 million worth of TrueUSD was traded on exchanges in the last 24 hours. In the last seven days, TrueUSD has traded up 0.2% […]",https://www.thelincolnianonline.com/2020/06/30/trueusd-tusd-trading-up-0-2-this-week.html
IEX,2020-06-30 13:32:57,Chainlink Price Reaches $4.64 on Exchanges (LINK),https://www.marketbeat.com/logos/cryptocurrencies/1975.png,https://www.thelincolnianonline.com,"Chainlink (CURRENCY:LINK) traded 2.1% higher against the dollar during the 24 hour period ending at 13:00 PM E.T. on June 30th. One Chainlink token can now be purchased for $4.64 or 0.00050569 BTC on cryptocurrency exchanges including COSS, Kyber Network, Gate.io and Mercatox. Chainlink has a market capitalization of $1.62 billion and $303.38 million worth […]",https://www.thelincolnianonline.com/2020/06/30/chainlink-price-reaches-4-64-on-exchanges-link.html
IEX,2020-06-30 13:21:26,What regional airlines must do to turn around,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/Malaysia-Airlines-KLIA-200320-FMT-4-2.jpg,https://www.freemalaysiatoday.com,"Despite the gloomy forecasts, the air travel industry can still bounce back from the impact of Covid-19.",https://www.freemalaysiatoday.com/category/opinion/2020/06/30/what-regional-airlines-must-do-to-turn-around/
IEX,2020-06-30 13:18:48,Morpheus.Network Trading Down 15.2% This Week (MRPH),/images/image-pending.gif,https://www.thelincolnianonline.com,"Morpheus.Network (CURRENCY:MRPH) traded 3.4% lower against the US dollar during the 1 day period ending at 13:00 PM Eastern on June 30th. One Morpheus.Network token can now be bought for about $0.23 or 0.00002470 BTC on cryptocurrency exchanges. Morpheus.Network has a market cap of $7.66 million and approximately $557,474.00 worth of Morpheus.Network was traded on […]",https://www.thelincolnianonline.com/2020/06/30/morpheus-network-trading-down-15-2-this-week-mrph.html
IEX,2020-06-30 13:18:45,Cappasity Price Tops $0.0012 on Major Exchanges (CAPP),https://www.marketbeat.com/logos/cryptocurrencies/2248.png,https://www.thelincolnianonline.com,"Cappasity (CURRENCY:CAPP) traded up 2.6% against the U.S. dollar during the twenty-four hour period ending at 13:00 PM Eastern on June 30th. Cappasity has a total market cap of $667,111.61 and approximately $50,493.00 worth of Cappasity was traded on exchanges in the last day. In the last seven days, Cappasity has traded down 22.4% against […]",https://www.thelincolnianonline.com/2020/06/30/cappasity-price-tops-0-0012-on-major-exchanges-capp.html
IEX,2020-06-30 13:00:51,Civic Hits Market Cap of $17.95 Million (CVC),https://www.marketbeat.com/logos/cryptocurrencies/1816.png,https://www.thelincolnianonline.com,"Civic (CURRENCY:CVC) traded 2.6% higher against the U.S. dollar during the twenty-four hour period ending at 12:00 PM ET on June 30th. One Civic token can currently be purchased for $0.0268 or 0.00000292 BTC on popular cryptocurrency exchanges including Vebitcoin, Bittrex, IDEX and OKEx. During the last week, Civic has traded down 10.7% against the […]",https://www.thelincolnianonline.com/2020/06/30/civic-hits-market-cap-of-17-95-million-cvc.html
IEX,2020-06-30 13:00:42,Odyssey (OCN) Price Tops $0.0003 on Exchanges,https://www.marketbeat.com/logos/cryptocurrencies/2458.png,https://www.thelincolnianonline.com,"Odyssey (CURRENCY:OCN) traded 0.7% higher against the dollar during the 1-day period ending at 12:00 PM E.T. on June 30th. In the last week, Odyssey has traded down 10.5% against the dollar. One Odyssey token can now be bought for about $0.0003 or 0.00000003 BTC on popular cryptocurrency exchanges including Huobi, Bit-Z, Bittrex and Kucoin. […]",https://www.thelincolnianonline.com/2020/06/30/odyssey-ocn-price-tops-0-0003-on-exchanges.html
IEX,2020-06-30 13:00:41,Neurotoken Price Down 17.3% This Week (NTK),https://www.marketbeat.com/logos/cryptocurrencies/2536.png,https://www.thelincolnianonline.com,"Neurotoken (CURRENCY:NTK) traded 0.6% higher against the US dollar during the 1 day period ending at 12:00 PM Eastern on June 30th. Neurotoken has a total market cap of $614,610.17 and $97.00 worth of Neurotoken was traded on exchanges in the last day. One Neurotoken token can now be purchased for $0.0078 or 0.00000085 BTC […]",https://www.thelincolnianonline.com/2020/06/30/neurotoken-price-down-17-3-this-week-ntk.html
IEX,2020-06-30 12:46:47,DigixDAO (DGD)  Trading 7.1% Lower  Over Last 7 Days,https://www.marketbeat.com/logos/cryptocurrencies/1229.png,https://www.thelincolnianonline.com,"DigixDAO (CURRENCY:DGD) traded up 0.7% against the U.S. dollar during the 24 hour period ending at 12:00 PM ET on June 30th. During the last seven days, DigixDAO has traded down 7.1% against the U.S. dollar. DigixDAO has a market cap of $8.36 million and $519,367.00 worth of DigixDAO was traded on exchanges in the […]",https://www.thelincolnianonline.com/2020/06/30/digixdao-dgd-trading-7-1-lower-over-last-7-days.html
IEX,2020-06-30 12:46:46,Maker Achieves Market Cap of $458.48 Million (MKR),https://www.marketbeat.com/logos/cryptocurrencies/1518.png,https://www.thelincolnianonline.com,"Maker (CURRENCY:MKR) traded 2.3% higher against the US dollar during the twenty-four hour period ending at 12:00 PM E.T. on June 30th. One Maker token can now be bought for about $455.94 or 0.04975801 BTC on popular exchanges including CoinMex, OasisDEX, Gate.io and Radar Relay. Maker has a total market capitalization of $458.48 million and […]",https://www.thelincolnianonline.com/2020/06/30/maker-achieves-market-cap-of-458-48-million-mkr.html
IEX,2020-06-30 12:44:52,"Digital Insurance Token (DIT) Achieves Market Cap of $269,066.50",/images/image-pending.gif,https://www.thelincolnianonline.com,"Digital Insurance Token (CURRENCY:DIT) traded down 13.2% against the dollar during the twenty-four hour period ending at 12:00 PM E.T. on June 30th. During the last week, Digital Insurance Token has traded down 28.4% against the dollar. One Digital Insurance Token token can now be bought for $0.0012 or 0.00000013 BTC on cryptocurrency exchanges including […]",https://www.thelincolnianonline.com/2020/06/30/digital-insurance-token-dit-achieves-market-cap-of-269066-50.html
IEX,2020-06-30 12:30:50,"Constellation (DAG) Tops 24 Hour Volume of $138,520.00",/images/image-pending.gif,https://www.thelincolnianonline.com,"Constellation (CURRENCY:DAG) traded up 6.3% against the US dollar during the 24 hour period ending at 12:00 PM ET on June 30th. One Constellation token can now be purchased for approximately $0.0069 or 0.00000075 BTC on exchanges including Hotbit, HitBTC, IDEX and Bilaxy. Over the last seven days, Constellation has traded 23.5% lower against the […]",https://www.thelincolnianonline.com/2020/06/30/constellation-dag-tops-24-hour-volume-of-138520-00.html
IEX,2020-06-30 12:30:42,WAX (WAXP) Price Tops $0.0506 on Exchanges,https://www.marketbeat.com/logos/cryptocurrencies/2300.png,https://www.thelincolnianonline.com,"WAX (CURRENCY:WAXP) traded up 0.5% against the US dollar during the 24 hour period ending at 11:00 AM ET on June 30th. One WAX token can now be bought for about $0.0506 or 0.00000553 BTC on popular exchanges including Kyber Network, IDEX, Bibox and Kucoin. WAX has a market capitalization of $61.43 million and $2.63 […]",https://www.thelincolnianonline.com/2020/06/30/wax-waxp-price-tops-0-0506-on-exchanges.html
IEX,2020-06-30 12:30:41,FunFair Market Cap Hits $24.47 Million (FUN),https://www.marketbeat.com/logos/cryptocurrencies/1757.png,https://www.thelincolnianonline.com,"FunFair (CURRENCY:FUN) traded 0.7% lower against the U.S. dollar during the 1 day period ending at 12:00 PM E.T. on June 30th. Over the last week, FunFair has traded down 2.5% against the U.S. dollar. FunFair has a total market capitalization of $24.47 million and $822,589.00 worth of FunFair was traded on exchanges in the […]",https://www.thelincolnianonline.com/2020/06/30/funfair-market-cap-hits-24-47-million-fun.html
IEX,2020-06-30 12:28:52,Ivy Price Hits $0.0070  (IVY),/images/image-pending.gif,https://www.thelincolnianonline.com,"Ivy (CURRENCY:IVY) traded 24.4% higher against the U.S. dollar during the 1 day period ending at 12:00 PM Eastern on June 30th. During the last week, Ivy has traded 535.5% higher against the U.S. dollar. One Ivy token can currently be purchased for $0.0070 or 0.00000076 BTC on popular cryptocurrency exchanges including CoinBene, HitBTC, IDEX […]",https://www.thelincolnianonline.com/2020/06/30/ivy-price-hits-0-0070-ivy.html
IEX,2020-06-30 11:58:44,"Rate3 Hits Market Capitalization of $763,088.05 (RTE)",/images/image-pending.gif,https://www.thelincolnianonline.com,"Rate3 (CURRENCY:RTE) traded 17.4% higher against the U.S. dollar during the 24 hour period ending at 11:00 AM ET on June 30th. One Rate3 token can now be bought for $0.0009 or 0.00000009 BTC on cryptocurrency exchanges including Hotbit, DDEX, Bibox and FCoin. During the last week, Rate3 has traded 20.6% higher against the U.S. […]",https://www.thelincolnianonline.com/2020/06/30/rate3-hits-market-capitalization-of-763088-05-rte.html
IEX,2020-06-30 11:58:41,Sociall (SCL) Trading Up 8.2% Over Last 7 Days,https://www.marketbeat.com/logos/cryptocurrencies/1969.png,https://www.thelincolnianonline.com,"Sociall (CURRENCY:SCL) traded down 6.8% against the dollar during the twenty-four hour period ending at 11:00 AM ET on June 30th. Sociall has a total market cap of $330,647.59 and $14.00 worth of Sociall was traded on exchanges in the last 24 hours. One Sociall token can now be bought for $0.0198 or 0.00000216 BTC […]",https://www.thelincolnianonline.com/2020/06/30/sociall-scl-trading-up-8-2-over-last-7-days.html
IEX,2020-06-30 11:42:42,0x Reaches 24-Hour Volume of $27.95 Million (ZRX),https://www.marketbeat.com/logos/cryptocurrencies/1896.png,https://www.thelincolnianonline.com,0x (CURRENCY:ZRX) traded 2.2% higher against the U.S. dollar during the 1-day period ending at 11:00 AM E.T. on June 30th. 0x has a market cap of $237.81 million and approximately $27.95 million worth of 0x was traded on exchanges in the last day. One 0x token can currently be bought for about $0.34 or […],https://www.thelincolnianonline.com/2020/06/30/0x-reaches-24-hour-volume-of-27-95-million-zrx.html
IEX,2020-06-30 11:30:09,SPRM tahan bekas pegawai tinggi Suruhanjaya Pelabuhan Pulau Pinang,https://s3media.freemalaysiatoday.com/wp-content/uploads/2018/12/sprm-fmt-281218-1.jpg,https://www.freemalaysiatoday.com,"Sumber berkata, SPRM turut menahan seorang ahli perniagaan berpangkalan di Pulau Pinang.",https://www.freemalaysiatoday.com/category/bahasa/2020/06/30/sprm-tahan-bekas-pegawai-tinggi-suruhanjaya-pelabuhan-pulau-pinang/
IEX,2020-06-30 11:18:49,Ex-Penang Port Commission top official arrested by MACC,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/MACC-PUTRAJAYA-01.jpg,https://www.freemalaysiatoday.com,A source says the man had earlier given a statement to the anti-graft agency.,https://www.freemalaysiatoday.com/category/nation/2020/06/30/ex-penang-port-commission-top-official-arrested-by-macc/
IEX,2020-06-30 10:25:41,"Salleh has applied to rejoin Umno, says Sabah chief",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/Salleh-Said-Keruak-N-Pandakar-Amin-300620.jpg,https://www.freemalaysiatoday.com,This follows the announcement by the former chief minister that he had cancelled his application to join PKR.,https://www.freemalaysiatoday.com/category/nation/2020/06/30/salleh-has-applied-to-rejoin-umno-says-sabah-chief/
IEX,2020-06-30 04:46:22,Electoral reforms committee to submit recommendations to PM in August,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/08/Undi-jari-Dakwat_ballot-box.jpg,https://www.freemalaysiatoday.com,ERC chairman Abdul Rashid Abdul Rahman says whether the 49 proposals can be implemented before the next polls depends on whether a snap election is called.,https://www.freemalaysiatoday.com/category/nation/2020/06/30/electoral-reforms-committee-to-submit-recommendations-to-pm-in-august/
IEX,2020-06-30 03:07:14,PKR bans senior leaders from speaking to FMT,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/PKR-HQ-FMT-300620-1-updated.jpg,https://www.freemalaysiatoday.com,"The move is seen as the party's way of telling the media outlet that it has not been 'friendly', sources say.",https://www.freemalaysiatoday.com/category/nation/2020/06/30/pkr-bans-senior-leaders-from-speaking-to-fmt/
IEX,2020-06-30 02:09:13,PKR larang pemimpin kanan bercakap dengan FMT,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/PKR_HQ_Media_Journalist-300620-FMT-1.jpg,https://www.freemalaysiatoday.com,"Langkah itu cubaan parti itu beritahu saluran media yang ia tidak 'mesra', kata sumber.",https://www.freemalaysiatoday.com/category/bahasa/2020/06/30/pkr-larang-pemimpin-kanan-bercakap-dengan-fmt/
IEX,2020-06-30 00:00:52,"Fire safety plan needed for all hospitals, says researcher",https://s3media.freemalaysiatoday.com/wp-content/uploads/2018/11/Hospital-Sultanah-Aminah-bernama-021118-1.jpg,https://www.freemalaysiatoday.com,"Go beyond checking the wiring, but also look into building design and oxygen supply system, he says",https://www.freemalaysiatoday.com/category/nation/2020/06/30/fire-safety-plan-needed-for-all-hospitals-says-researcher/
IEX,2020-06-30 00:00:00,"SHAREHOLDER ACTION REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Ideanomics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",https://mms.businesswire.com/media/20200630005616/en/661583/23/Schall_Firm_Logo_2.jpg,businesswire,"SHAREHOLDER ACTION REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Ideanomics, Inc.",https://www.businesswire.com/news/home/20200630005616/en/SHAREHOLDER-ACTION-REMINDER-Schall-Law-Firm-Announces
IEX,2020-06-29 23:00:36,"MPs can replace speaker, but what's the motive, say experts",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/DR-M-Mahathir-PARLIAMENT-DEWAN-RAKYAT-2-1.jpg,https://www.freemalaysiatoday.com,Lawyers say MPs have the right to remove the speaker but not for personal reasons or over a disagreement.,https://www.freemalaysiatoday.com/category/nation/2020/06/30/mps-can-replace-speaker-but-whats-the-motive-say-experts/
IEX,2020-06-29 16:29:09,Dow Rebounds Off Last Week's Dip - Schaeffer's Investment Research,https://schaeffers-cdn.s3.amazonaws.com/images/default-source/schaeffers-cdn-images/optimized-website-images/ezine-images/middaymarketcheck.png?sfvrsn=c917f806_2,https://www.schaeffersresearch.com,"The Dow, S&P 500, and Nasdaq are all markedly higher as a big day for Boeing outweighs a spiking number of coronavirus cases",https://www.schaeffersresearch.com/content/ezines/2020/06/29/dow-rebounds-off-last-weeks-dip
IEX,2020-06-29 13:48:44,Rid our public hospitals of the Mahathir-Anwar legacy,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/FMT-HOSPITAL-KUALA-LUMPUR-WAD-090619-4.jpg,https://www.freemalaysiatoday.com,"Privatisation of maintenance, over-crowded wards, and reduced funding are factors behind incidents such as the JB hospital fire.",https://www.freemalaysiatoday.com/category/opinion/2020/06/29/rid-our-public-hospitals-of-the-mahathir-anwar-legacy/
IEX,2020-06-29 13:26:41,Bottos Hits Market Capitalization of $1.15 Million (BTO),https://www.marketbeat.com/logos/cryptocurrencies/2392.png,https://www.thelincolnianonline.com,"Bottos (CURRENCY:BTO) traded down 1.3% against the US dollar during the 24 hour period ending at 12:00 PM ET on June 29th. During the last seven days, Bottos has traded down 19.7% against the US dollar. One Bottos token can now be purchased for $0.0021 or 0.00000023 BTC on major exchanges including Gate.io, IDEX, LBank […]",https://www.thelincolnianonline.com/2020/06/29/bottos-hits-market-capitalization-of-1-15-million-bto.html
IEX,2020-06-29 13:18:17,Penyertaan 500 ahli Bumiputera Islam ‘permulaan baru’ buat parti Kitingan,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/jeffrey-kitingan-fmt-290620-1.jpg,https://www.freemalaysiatoday.com,STAR yang ditubuhkan pada 2016 lantang bersuara berhubung isu hak negeri dan penyelesaian masalah pendatang tanpa izin di Sabah.,https://www.freemalaysiatoday.com/category/bahasa/2020/06/29/penyertaan-500-ahli-bumiputera-islam-permulaan-baru-buat-parti-kitingan/
IEX,2020-06-29 13:10:41,Membrana (MBN) Price Tops $0.0019 on Exchanges,/images/image-pending.gif,https://www.thelincolnianonline.com,"Membrana (CURRENCY:MBN) traded up 0.3% against the US dollar during the twenty-four hour period ending at 12:00 PM ET on June 29th. Membrana has a market capitalization of $252,233.34 and $29,501.00 worth of Membrana was traded on exchanges in the last 24 hours. One Membrana token can currently be bought for approximately $0.0019 or 0.00000020 […]",https://www.thelincolnianonline.com/2020/06/29/membrana-mbn-price-tops-0-0019-on-exchanges.html
IEX,2020-06-29 12:56:42,Fantom Trading Down 17.3% Over Last Week (FTM),/images/image-pending.gif,https://www.thelincolnianonline.com,"Fantom (CURRENCY:FTM) traded 2.5% lower against the U.S. dollar during the 24 hour period ending at 12:00 PM E.T. on June 29th. During the last seven days, Fantom has traded 17.3% lower against the U.S. dollar. One Fantom token can currently be bought for $0.0058 or 0.00000064 BTC on major cryptocurrency exchanges including DDEX, Bibox, […]",https://www.thelincolnianonline.com/2020/06/29/fantom-trading-down-17-3-over-last-week-ftm.html
