,text,is_quote_status,view_count,has_card,urls,day,month,year,is_in_reply_to,is_view_count,1_day_after
385,@JeffMacke Did not see the poll but I am a Yes. Taylor had a cardigan drop (act swiftly 😉) and $TGT had a Bluey drop (also need to be quick). The child (who is not on Twitter) has a Dec bday and celebrates both Hanukkah and Christmas so there is a lot of pressure.  ,0,149.0,0,0,25,10,2024,1,1,0
386,Greetings from NYC where it is 75 and sunny and I am playing hooky and enjoying my free birthday drink. The one day a year I get a Venti. And $SBUX is amazingly in the green with the new CEO pass in full effect. https://t.co/Nk7xUNRsrn  ,0,1054.0,0,0,23,10,2024,0,1,1
387,"What a night in restaurant land. $SBUX dropping a preannounce comp bomb and kitchen sinking the 25 guidance while $MCD says hold my beer, we killed someone with our food. 😳  ",0,6225.0,0,0,22,10,2024,0,1,0
388,"What a night in restaurant land. $SBUX dropping a preannounce comp bomb and kitchen sinking the 25 guidance while $MCD says hold my beer, we killed someone with our food. 😳  ",0,6225.0,0,0,22,10,2024,0,1,1
390,The marketing and product collabs for Wicked may rival even Barbie’s. Well-done Uni marketing department. $CMCSA $CROX https://t.co/WPoPey6aP8  ,0,898.0,0,0,15,10,2024,0,1,1
391,"Fine, it’s 9/3, I have put away my white pants, and it’s ever so slightly nippy out so I needed to throw on a cardigan to run an errand at 8 pm. I capitulate, @Target. $TGT https://t.co/zLTJqWW61Y  ",0,1085.0,0,0,4,9,2024,0,1,0
392,"@TraceyRyniec Valid point about growth stocks, although Roku and Zoom were never the quality of these other companies I mentioned. SHOP is also still 70 PE… fallen but nowhere near GARP valuation.  ",0,77.0,0,0,30,8,2024,1,1,0
393,@DavidMeier_TMF The ones I am least comfortable with are $NKE $SBUX and $DG - $NKE needs new leadership - I can’t get behind the team that set this great American co on fire  ,0,263.0,0,0,30,8,2024,1,1,0
394,@DavidMeier_TMF The ones I am least comfortable with are $NKE $SBUX and $DG - $NKE needs new leadership - I can’t get behind the team that set this great American co on fire  ,0,263.0,0,0,30,8,2024,1,1,0
395,@SchmagoogalBZC Yes need a small miracle - good luck - maybe NVDA will come in and buy it 🤣  ,0,22.0,0,0,30,8,2024,1,1,0
396,"It is crazy how many fallen angels there are in consumer. I forgot to mention $SBUX and $DG, which very much belong on the list. They won’t all be winners… but some will be. Remember when everyone hated $MCD and it was down &gt;50% in 2003. One of these will give us that FOMO.  ",1,3191.0,0,0,30,8,2024,0,1,0
397,"It is crazy how many fallen angels there are in consumer. I forgot to mention $SBUX and $DG, which very much belong on the list. They won’t all be winners… but some will be. Remember when everyone hated $MCD and it was down &gt;50% in 2003. One of these will give us that FOMO.  ",1,3191.0,0,0,30,8,2024,0,1,0
398,"For the record, there are 27 days left of summer officially and 11 days before my kid goes back to school. Plus it’s 90 degrees today. So I am rejecting all “end of summer” posts, and definitely not buying any decorative stuffed turkey pillows - yes I am calling you out $TGT on https://t.co/mqgiM38v4P  toosoon",0,1257.0,0,0,26,8,2024,0,1,0
399,"Hive mind: Can someone provide me with NVDA volume for: 
(a) the regular 9:30-4 session on Weds
(b) the aftermarket on Weds eve/Thurs am
(c) the regular 9:30-4 session on Thurs
Thanks!  ",0,10252.0,0,0,30,8,2024,0,1,0
400,@timhwang Has Jack just given testimony to Congress? And Alex Jones tried to ambush him? And… it was all caught on Google Glass?  ,0,220.0,0,0,19,8,2024,1,1,1
401,"Incredible interview of @nvidia CEO on the future of #AI. ""To do our life’s work in this lifetime."" 🥲  AI",1,6255.0,0,0,4,3,2022,0,0,0
402,The quantum computing story is gaining momentum and will be the second iteration of AI.  This presentation today from $RGTI CEO is beyond compelling.   $RGTI has partnered with $NVDA to solve the challenges of quantum  ,1,183520.0,0,0,10,7,2024,0,1,0
403,"$GRMN could potentially revert to $100 within the next 12 months. The company may face challenges as the latest Apple Watch updates diminish its competitive edge. While Garmin will retain a dedicated enthusiast base, numerous reviews of the Apple Watch update suggest that Apple https://t.co/QJ8lGDAhu5  ",0,50261.0,0,1,13,6,2024,0,1,0
404,"$GRMN Negative.  While the street is buzzing about $AAPL's new AI integration, the real loser from their developer conference seems to be $GRMN. Despite $GRMN trading at historically high multiples, its core fitness products just took a hit. With the new Apple Watch OS11 making  ",0,111953.0,0,1,11,6,2024,0,1,1
405,"$BIDU first step to $180.  This $TSLA partnership is small part of a much larger story.  $BIDU is still the leader in: Search, AI, and what Citron most excited about Comate, the future of programming business software in China.  Also the $TSLA news overshadowed the partnership  ",0,78536.0,0,1,29,4,2024,0,1,0
406,"$TSLA If Elon Musk deserves $47 bil for a job well done and the Musk premium on the stock...than which high profile CEO deserves to give back his G550, Yacht, and egrigous pay package for being the worst CEO of the past 10 years?  If this CEO stepped down his stock would be up  ",0,79799.0,0,0,17,4,2024,0,1,0
407,"So $MSFT swtiched from $AKAM to $EGIO claiming that $EGIO has better tools, pricing, and support.  And why is this stock not $60 today??  This is taken fro Copilot https://t.co/DBQW1MX1n4  ",0,59491.0,0,0,15,4,2024,0,1,0
408,"What could $INGN be Worth? In med-tech, a company takeout might go for 5x its sales. Inogen's has some hair, so let's say 2x instead. That puts the stock at a $20-25, add cash $25-30.  This is WITHOUT discussing their pipeline or patents (which post Apple Watch situation) we  ",0,73128.0,0,0,5,1,2024,0,1,1
409,"$ETSY is now a cesspool for counterfeit software.  $MSFT and $ADBE be on notice.    $EBAY does not have this problem.   Just Can't trust this platform. This just a snapshot of a larger problem
m https://t.co/y230piABfM  ",0,38566.0,0,0,11,12,2023,0,1,1
410,"$ETSY is now a cesspool for counterfeit software.  $MSFT and $ADBE be on notice.    $EBAY does not have this problem.   Just Can't trust this platform. This just a snapshot of a larger problem
m https://t.co/y230piABfM  ",0,38566.0,0,0,11,12,2023,0,1,1
411,"9/n: Poor retail investors see a fake dividend yield (not earned) and a ""story."" $NEWT CEO Barry Sloane has regularly told his retail investors $NEWT can compete with $GOOG and $MSFT in the cloud and develop software that is superior to $CRM. But what do you expect? https://t.co/pIsQkXKAfB  ",0,6255.0,0,0,2,3,2020,1,0,0
412,"9/n: Poor retail investors see a fake dividend yield (not earned) and a ""story."" $NEWT CEO Barry Sloane has regularly told his retail investors $NEWT can compete with $GOOG and $MSFT in the cloud and develop software that is superior to $CRM. But what do you expect? https://t.co/pIsQkXKAfB  ",0,6255.0,0,0,2,3,2020,1,0,0
413,"$CRON has become a trading vehicle for pot exposure, consider it joins $AMZN, $CRM, $AMD, $AAPL, and $TSLA as the most active names among Fidelity’s retail clients. See the black sheep on this list? https://t.co/8eYYcKG7Ks  ",0,6255.0,0,0,30,8,2018,0,0,0
414,"On Edison Award, is $WATT the next $NVDA, $GE, $TSLA (its chosen comps), or the next $EYES, $NQ, $ONVO, $AMRS, $DDD or Theranos (winners 2)  ",0,6255.0,0,0,10,2,2017,0,0,1
415,"iPhone 8 design specs are complete, $WATT has no WattUp long range FCC approval, and KGI and Apple Daily reporting otherwise (1/2)  ",0,6255.0,0,0,10,2,2017,0,0,1
416,"@FTLex @FT $BIDU: Ernie

“despite both Baidu and Google spending a decade investing in AI, they were left flat-footed when Microsoft-backed OpenAI released ChatGPT” https://t.co/gpNpwpa0e3  ",0,2648.0,0,0,7,9,2024,1,1,0
417,"Precision Scheduling Railroading  … and safety issues

Hunter Harrison's brainchild 
$CNI $CP $UNP $NSC $CSX $BH

https://t.co/Hxv4LMA7ef Freight Trains: Last Week Tonight with John Oliver (HBO) ",0,2548.0,1,1,25,8,2024,0,1,1
418,"Precision Scheduling Railroading  … and safety issues

Hunter Harrison's brainchild 
$CNI $CP $UNP $NSC $CSX $BH

https://t.co/Hxv4LMA7ef Freight Trains: Last Week Tonight with John Oliver (HBO) ",0,2548.0,1,1,25,8,2024,0,1,1
419,Not to take anything from that turnaround … it wasn’t easy. I just think that the situation and the challenges of $SBUX are so different  ,1,4233.0,0,0,13,8,2024,1,1,1
420,$CMG 2016  ,1,2889.0,0,0,13,8,2024,1,1,1
421,"Not sure if this will help $SBUX China strategy

https://t.co/M4hBaRPsKa How China's Largest Coffee Chain Surpassed Starbucks ",0,1277.0,1,1,13,8,2024,1,1,1
422,"🤔

$SBUX $CMG  ",1,11061.0,0,0,13,8,2024,0,1,1
423,"🤔

$SBUX $CMG  ",1,11061.0,0,0,13,8,2024,0,1,1
424,"Google and Meta struck secret ads deal to target teenagers

Not duplicitous and abusive at all … https://t.co/17DXbUBZAq  ",0,1544.0,0,0,8,8,2024,1,1,1
425,"Google and Meta struck secret ads deal to target teenagers

Not duplicitous and abusive at all … https://t.co/17DXbUBZAq  ",0,1544.0,0,0,8,8,2024,1,1,1
426,"First one out of the gate:

Google loses landmark US antitrust case over search dominance

https://t.co/frjDIyOgQt Google loses landmark US antitrust case over search dominance ",0,2901.0,1,1,7,8,2024,1,1,1
427,"Today I learned traffic &amp; customers are completely over-rated for restaurants.  

$MCD
$SBUX  ",0,2121.0,0,0,23,10,2024,0,1,1
428,"Today I learned traffic &amp; customers are completely over-rated for restaurants.  

$MCD
$SBUX  ",0,2121.0,0,0,23,10,2024,0,1,1
429,you thought traffic was bad at $MCD the last few months.  Just wait...  ,0,1464.0,0,0,22,10,2024,0,1,0
430,"$CTAS at 55X PE and $PM at just 20X.  

Just sayin’.  ",0,4633.0,0,0,22,10,2024,0,1,0
431,$MCD wants to pull a $HTZ.  Should ask how that ended up working for them in the long run. https://t.co/Gh9lDYpLe4  ,0,992.0,0,0,4,10,2024,0,1,0
432,"These first basemen with some great D tonight,  ",0,1258.0,0,0,3,10,2024,0,1,0
433,"Is Big Data dead?

@jrdntgn and the @motherduck and @duckdb teams are leading the “small data” movement for faster and simpler data analytics

*YouTube: https://t.co/PotdFVAGRz
*Spotify: https://t.co/BYxUuiR2WS
* Apple Podcasts: https://t.co/BawC8XGMoc https://t.co/o0gTxkueG9  ",0,5024.0,0,1,24,10,2024,0,1,1
434,"The almost under the radar AI news of the week for me is that NVIDIA released a new model that beats GPT-4

So the company that has the best GPUs now also has the best LLM (for now)

No big deal  ",0,19738.0,0,0,18,10,2024,0,1,1
435,"@basilialukos @BadaBingCapital put it in the google form please
https://t.co/2KUfmkwCfN 2024 Fintwit Long/Short Stockpicking Contest ",0,334.0,1,1,2,1,2024,1,1,1
436,"As is tradition, TSLA was the most popular short, with 22 entries. Unfortunately, it was up 101% in 2023. Another popular short (and one of the best performing shorts in 2022) was Carvana, with 8 entries and a return of +1,016.9%.  ",0,3599.0,0,0,1,1,2024,1,1,0
437,Top 10 long returns were a mixed bag and included plenty of META entries https://t.co/de21ajggjb  ,0,4856.0,0,0,1,1,2024,1,1,0
438,"THE 2023 FINTWIT LONG SHORT CONTEST RESULTS ARE IN!

S&amp;P 500: +26.18%📏
Average long: +31.55%🥳
Average short: -71.79% 💀
Average total return: -40.23%🗑️

Google sheet with all data below
https://t.co/Lt2e4CjKvi 2023 Fintwit LS Stockpicking Contest ",0,98926.0,1,1,1,1,2024,0,1,0
439,"Many popular short picks had extreme performance this year including the most popular pick TSLA (22 entries) which is up 97% YTD,  NVDA (6 entries) +180%, COIN (6 entries) +129%, and CVNA (8 entries) + 767%.  ",0,796.0,0,0,14,8,2023,1,1,1
440,"Many popular short picks had extreme performance this year including the most popular pick TSLA (22 entries) which is up 97% YTD,  NVDA (6 entries) +180%, COIN (6 entries) +129%, and CVNA (8 entries) + 767%.  ",0,796.0,0,0,14,8,2023,1,1,0
441,META was actually the most popular long pick (4 entries) and was enough to land them in the top 10 long returns. https://t.co/u5SAngDeqg  ,0,784.0,0,0,14,8,2023,1,1,1
442,"NVIDIA now has a greater market value than the entire German stock market and the entire Italian stock market.  

Combined.

[h/t Torsten Slok] https://t.co/PtKSbQVjGx  ",0,670174.0,0,0,24,10,2024,0,1,1
443,".@McDonaldsCorp’s Board must be held accountable for its significant ESG missteps, just as boards should be held accountable for financial underperformance. $MCD must make good on its +10 year promise. The only way to accomplish that is adding new perspectives to the boardroom.  ",1,6255.0,0,0,4,5,2022,0,0,1
444,Read our presentation on the opportunity $MCD has to be a leader in the ESG movement. Our campaign can be an inflection point for sweeping change and a moment for shareholders to back up ESG platitudes with real action. https://t.co/81CSm93OoD https://t.co/vpOGtiYBBU  ,0,6255.0,0,1,4,5,2022,0,0,1
445,"In Feb ’22 $MCD said it expected 85-90% of its US pork to come from sows not housed in gestation crates during pregnancy. @HumaneSociety challenged this in a complaint filed w/ @SECgov, saying $MCD recent proxy filing confirms pigs are kept in cages for weeks early in pregnancies  ",1,6255.0,0,0,23,4,2022,0,0,0
446,.@McDonaldsCorp has broken its original pledge to eliminate gestation crates from its supply chain and continues to mislead the public. Read this @business article surrounding a recent SEC filing by the @HumaneSociety about $MCD large-scale deception. https://t.co/H9wArDACvO McDonald’s Targeted in Humane Society Complaint to SEC Over Pig Crating ,0,6255.0,1,1,23,4,2022,0,0,0
447,Read our letter to shareholders of $MCD @McDonaldsCorp here: https://t.co/nXz0jx1Y0c https://t.co/LOByB6MsyH  ,0,6255.0,0,1,21,4,2022,0,0,0
448,"@mario_cibelli ‘Superapp' led to more product rollouts (QR codes, crypto etc) but is that thesis dead now. Good to see them cull bad CAC. But then PINS bid for growth, vision/path seems muddled now. If just relying on checkout seems $$. AAPL &amp; Shop both superior experiences at this point too.  ",0,6255.0,0,0,10,3,2022,1,0,0
449,FYI if you missed it $NFLX  ,1,6255.0,0,0,27,1,2022,0,0,1
450,"@LibertyRPF @MoatlessCapital For sure. But AMZN still pays some form of interchange then. Guess my point was the consumer monetary incentives are the lynchpin. Other payment forms are just as convenient if not more (PYPL, AAPL Pay, etc). But convenience isn’t enough to shift behavior necessarily; monetary is  ",0,6255.0,0,0,2,9,2021,1,0,1
451,"@LibertyRPF @MoatlessCapital For sure. But AMZN still pays some form of interchange then. Guess my point was the consumer monetary incentives are the lynchpin. Other payment forms are just as convenient if not more (PYPL, AAPL Pay, etc). But convenience isn’t enough to shift behavior necessarily; monetary is  ",0,6255.0,0,0,2,9,2021,1,0,0
452,"@LibertyRPF @MoatlessCapital Battle of incentives. Consumers use cards bc convenience &amp; monetary incentive. If you earn even just 1% cashback, still come out ahead even w/ the new fee. Merchant fee needs to be high enough to offset a card’s monetary benefit entirely in order to shift behavior $V  ",0,6255.0,0,0,2,9,2021,1,0,0
453,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.  ,0,6255.0,0,0,16,8,2021,1,0,0
454,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.  ,0,6255.0,0,0,16,8,2021,1,0,1
455,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.  ,0,6255.0,0,0,16,8,2021,1,0,0
456,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.  ,0,6255.0,0,0,16,8,2021,1,0,0
457,Sir Chris Hohn’s TCI Fund boosted $CNI stake in Q2 by 44%. Also started tiny new positions in $ARE $KNC and sold previous small holdings of $KLAC $LRCX  ,0,6255.0,0,0,16,8,2021,0,0,0
458,Sir Chris Hohn’s TCI Fund boosted $CNI stake in Q2 by 44%. Also started tiny new positions in $ARE $KNC and sold previous small holdings of $KLAC $LRCX  ,0,6255.0,0,0,16,8,2021,0,0,0
459,Third Point’s Q2 letter out. New position in $RH. Also talks $DIS &amp; $S https://t.co/IzW574zOrm  ,0,6255.0,0,1,6,8,2021,0,0,0
460,"Dr. Michael Burry’s Scion Asset Mgmt had a ton of portfolio turnover in Q1. New stakes: $TSLA puts, $TLT puts, calls on both $GOOG &amp; $FB, also calls on $CVS &amp; $NTAP  ",0,6255.0,0,0,17,5,2021,1,0,0
461,"Dr. Michael Burry’s Scion Asset Mgmt had a ton of portfolio turnover in Q1. New stakes: $TSLA puts, $TLT puts, calls on both $GOOG &amp; $FB, also calls on $CVS &amp; $NTAP  ",0,6255.0,0,0,17,5,2021,1,0,1
462,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC  ,0,6255.0,0,0,17,5,2021,0,0,0
463,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC  ,0,6255.0,0,0,17,5,2021,0,0,0
464,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC  ,0,6255.0,0,0,17,5,2021,0,0,0
465,Tepper also said $AMZN ‘not expensive.’  First part of this video highlights what’s going on w/ rates &amp; Japan specifically. https://t.co/OYAbRWAL0N David Tepper says he's getting bullish on stocks for a very specific reason ,0,6255.0,1,1,8,3,2021,1,0,1
466,"🤔 IBM (NYSE) shares fell 6.17% to $218.39 despite a strong Q3 EPS beat and nearly 10% growth in its software segment, including AI. Market reaction suggests short-term traders expected faster transformation progress. #IBM #Earnings #Tech
https://t.co/DEZHL4VVKp IBM Stock Gets Hammered Despite EPS Beat and Strong Revenue IBM Earnings Tech",0,1061.0,1,1,25,10,2024,0,1,0
467,"ASML's sales outlook sparks fears of an AI stock bubble, with major players like NVIDIA seeing a slide. #AI #StockMarket #investing 
https://t.co/vPYrSoAOS5 NVIDIA and ASML Stocks Plunge, Stoking AI Bubble Fears AI StockMarket investing",0,1090.0,1,1,17,10,2024,0,1,0
468,"The Dow Jones had a strong Q3 with blue-chip stocks shining. Top performers: 3M (+34%), IBM (+23%), McDonald’s (+22%)! #Investing #DowJones #StockMarket
https://t.co/ZHlcsshbY1 The Top 3 Stocks on the Dow Jones in Q3 Investing DowJones StockMarket",0,1095.0,1,1,4,10,2024,0,1,1
469,"Stocks soared as markets celebrated the Fed's 50bps rate cut. The Dow hit 42,000, S&amp;P 500 reached record highs, and tech stocks like NVIDIA and AMD led the charge. Could this rally continue with more rate cuts expected? 📈 #StockMarket #FedRateCut #TechStocks  StockMarket FedRateCut TechStocks",0,1196.0,0,1,23,9,2024,0,1,1
470,"Stocks soared as markets celebrated the Fed's 50bps rate cut. The Dow hit 42,000, S&amp;P 500 reached record highs, and tech stocks like NVIDIA and AMD led the charge. Could this rally continue with more rate cuts expected? 📈 #StockMarket #FedRateCut #TechStocks  StockMarket FedRateCut TechStocks",0,1196.0,0,1,23,9,2024,0,1,1
471,"Microsoft (NASDAQ) announces a 10% dividend hike and a $60B share buyback program! Investors celebrate as MSFT stock jumps nearly 2%. Long-term shareholders have more to look forward to. #Microsoft #Dividends #StockMarket
https://t.co/DIu29NDd1m Microsoft Boosts Dividends and Launches a New Buyback Program Microsoft Dividends StockMarket",0,1175.0,1,1,18,9,2024,0,1,1
472,"NVIDIA stock dipped close to the $100 mark last week, driven by the ""sympathy effect"" from Broadcom’s report and CEO Huang's share sales. With Monday’s bounce, is it a buying opportunity? #NVIDIA #StockMarket #Investing
https://t.co/pp3VWmqy2z NVIDIA Stock Near $100: It's Time to Get Risk-On Again NVIDIA StockMarket Investing",0,973.0,1,1,10,9,2024,0,1,1
473,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6165.0,0,1,30,10,2024,0,1,0
474,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6165.0,0,1,30,10,2024,0,1,0
475,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6165.0,0,1,30,10,2024,0,1,0
476,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6165.0,0,1,30,10,2024,0,1,0
477,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,5981.0,0,1,30,10,2024,0,1,1
478,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,5981.0,0,1,30,10,2024,0,1,0
479,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,5981.0,0,1,30,10,2024,0,1,0
480,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,5981.0,0,1,30,10,2024,0,1,1
481,Alphabet $GOOGL ended up opening up 6.5% but fell 3.5% from open to close to finish up less than 3% on the day.  ,0,6382.0,0,0,30,10,2024,0,1,0
482,"Today's Economic Indicators Results

ADP Employment: 233k vs 111k est.🟢
GDP: 2.8% vs 2.9% est.🔴
Personal Consumption: 3.7% vs 3.3% est.🟢
GDP Price Index: 1.8% vs 1.9% est.🔴
Core PCE Price Index: 2.2% vs 2.1% est.🟢
Pending Home Sales: 7.4% vs 1.9% est.🟢

For more details,  ",0,4934.0,0,1,30,10,2024,1,1,1
483,"Key Economic Indicators on Tap Today (ET)

8:15 AM:
ADP Employment
GDP
Personal Consumption
GDP Price Index
Core PCE

10 AM:
Pending Home Sales

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,9701.0,0,1,30,10,2024,0,1,1
484,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,1
485,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,1
486,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,1
487,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,0
488,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,0
489,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.  ",0,6880.0,0,1,29,10,2024,0,1,1
490,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,6498.0,0,1,29,10,2024,0,1,0
491,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,6498.0,0,1,29,10,2024,0,1,1
492,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,6498.0,0,1,29,10,2024,0,1,0
493,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.  ,0,7096.0,0,0,29,10,2024,0,1,0
494,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.  ,0,7096.0,0,0,29,10,2024,0,1,1
495,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.  ,0,7096.0,0,0,29,10,2024,0,1,1
496,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.  ,0,7096.0,0,0,29,10,2024,0,1,1
497,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.  ,0,7096.0,0,0,29,10,2024,0,1,1
498,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,0
499,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,0
500,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,1
501,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,1
